id,tariff_cost
29357,47.49
29358,54.61
29359,50.01
29360,64.97
29361,73.53
29362,39.74
29363,34.98
29364,41.86
29365,59.8
29366,54.09
29367,36.99
29368,49.27
29369,62.2
29370,58.94
29371,56.67
29372,63.94
29373,53.6
29374,42.09
29375,33.28
29376,53.44
29377,35.34
29378,45.65
29379,31.12
29380,52.85
29381,32.67
29382,55.47
29383,55.83
29384,25.59
29385,50.35
29386,55.26
29387,58.41
29388,65.98
29389,50.36
29390,33.71
29391,52.24
29392,48.45
29393,50.26
29394,75.01
29395,21.89
29396,47.86
29397,61.71
29398,48.27
29399,45.1
29400,48.4
29401,46.7
29402,43.24
29403,66.39
29404,89.55
29405,90.45
29406,73.32
29407,43.02
29408,56.36
29409,50.66
29410,49.19
29411,63.21
29412,27.81
29413,54.47
29414,44.93
29415,66.83
29416,48.39
29417,66.52
29418,26.19
29419,47.81
29420,55.04
29421,47.74
29422,57.68
29423,51.22
29424,74.28
29425,33.91
29426,32.16
29427,34.86
29428,65.28
29429,39.57
29430,51.22
29431,30.62
29432,8.19
29433,28.63
29434,39.84
29435,34.98
29436,21.83
29437,36.23
29438,31.78
29439,33.48
29440,36.53
29441,22.81
29442,39.39
29443,41.19
29444,22.88
29445,39.38
29446,30.87
29447,33.23
29448,38.23
29449,21.65
29450,19.25
29451,36.54
29452,29.6
29453,28.33
29454,37.14
29455,31.42
29456,23.37
29457,42.07
29458,42.57
29459,58.82
29460,29.37
29461,52.23
29462,60.46
29463,43.53
29464,36.16
29465,65.2
29466,56.7
29467,50.06
29468,41.56
29469,51.98
29470,41.86
29471,30.37
29472,49.85
29473,53.69
29474,27.25
29475,58.98
29476,51.4
29477,44.22
29478,54.65
29479,49.03
29480,59.34
29481,58.53
29482,71.69
29483,57.35
29484,55.03
29485,75.03
29486,68.84
29487,60.51
29488,45.3
29489,49.01
29490,73.92
29491,63.12
29492,57.57
29493,45.83
29494,62.87
29495,61.71
29496,53.86
29497,50.56
29498,26.87
29499,23.65
29500,69.3
29501,34.29
29502,74.61
29503,66.91
29504,45.8
29505,39.89
29506,69.83
29507,34.99
29508,36.52
29509,41.42
29510,74.91
29511,39.83
29512,47.15
29513,27.32
29514,73.09
29515,35.49
29516,49.45
29517,66.01
29518,42.91
29519,79.69
29520,45.64
29521,55.91
29522,43.51
29523,51.3
29524,67.35
29525,64.08
29526,35.56
29527,41.16
29528,21.86
29529,55.65
29530,44.41
29531,52.83
29532,85.2
29533,65.56
29534,55.43
29535,82.46
29536,60.77
29537,44.98
29538,47.85
29539,44.51
29540,45.32
29541,30.51
29542,50.94
29543,42.27
29544,67.76
29545,57.78
29546,43.93
29547,46.23
29548,39.1
29549,49.93
29550,49.23
29551,50.85
29552,68.51
29553,55.37
29554,53.26
29555,59.66
29556,57.93
29557,55.47
29558,39.65
29559,30.97
29560,44.79
29561,66.61
29562,55.79
29563,56.69
29564,68.9
29565,79.45
29566,42.57
29567,43.71
29568,73.02
29569,42.53
29570,60.84
29571,85.42
29572,41.06
29573,49.61
29574,55.38
29575,52.04
29576,37.51
29577,20.6
29578,56.45
29579,19.46
29580,34.74
29581,48.61
29582,12.57
29583,26.24
29584,33.33
29585,37.54
29586,25.27
29587,37.41
29588,30.79
29589,40.69
29590,49.24
29591,30.31
29592,50.71
29593,28.59
29594,41.59
29595,73.02
29596,53.01
29597,11.99
29598,41.07
29599,51.98
29600,34.82
29601,41.3
29602,56.62
29603,41.11
29604,62.81
29605,28.53
29606,41.78
29607,22.92
29608,17.89
29609,53.75
29610,36.14
29611,29.44
29612,40.13
29613,29.26
29614,43.68
29615,36.8
29616,54.29
29617,51.27
29618,66.38
29619,48.58
29620,40.45
29621,49.59
29622,75.11
29623,45.04
29624,69.56
29625,75.36
29626,45.62
29627,65.96
29628,44.03
29629,50.34
29630,56.54
29631,77.47
29632,46.38
29633,62.42
29634,56.86
29635,54.86
29636,41.5
29637,57.8
29638,67.47
29639,78.51
29640,63.11
29641,72.01
29642,57.02
29643,61.39
29644,26.28
29645,58.26
29646,50.26
29647,53.37
29648,52.51
29649,53.44
29650,51.45
29651,81.86
29652,50.56
29653,54.62
29654,37.51
29655,53.48
29656,42.68
29657,62.91
29658,62.9
29659,33.16
29660,41.61
29661,41.88
29662,65.03
29663,75.58
29664,29.36
29665,66.24
29666,60.8
29667,63.86
29668,55.86
29669,39.37
29670,66.37
29671,66.79
29672,52.03
29673,59.33
29674,67.48
29675,44.73
29676,49.94
29677,54.6
29678,44.28
29679,46.0
29680,41.65
29681,28.64
29682,56.94
29683,28.62
29684,37.41
29685,70.18
29686,65.41
29687,57.31
29688,50.01
29689,60.8
29690,70.03
29691,69.49
29692,56.35
29693,67.79
29694,41.97
29695,56.55
29696,59.58
29697,45.98
29698,41.98
29699,51.68
29700,67.79
29701,36.72
29702,36.85
29703,36.54
29704,44.22
29705,25.75
29706,52.51
29707,41.2
29708,45.46
29709,43.12
29710,66.48
29711,34.24
29712,78.67
29713,46.82
29714,60.54
29715,68.23
29716,62.7
29717,56.22
29718,51.54
29719,45.25
29720,48.83
29721,47.61
29722,59.22
29723,43.37
29724,49.32
29725,15.42
29726,40.43
29727,44.25
29728,33.41
29729,34.4
29730,34.02
29731,31.63
29732,68.59
29733,38.48
29734,51.01
29735,24.73
29736,30.17
29737,43.19
29738,58.76
29739,47.74
29740,51.44
29741,35.77
29742,34.55
29743,47.24
29744,51.79
29745,53.2
29746,52.88
29747,44.48
29748,33.09
29749,36.04
29750,28.2
29751,48.5
29752,39.57
29753,35.54
29754,39.33
29755,48.85
29756,41.47
29757,48.67
29758,27.31
29759,53.08
29760,35.35
29761,66.05
29762,54.87
29763,86.99
29764,61.31
29765,74.51
29766,57.29
29767,63.11
29768,72.35
29769,41.38
29770,75.34
29771,59.45
29772,66.66
29773,50.8
29774,57.24
29775,40.27
29776,30.75
29777,59.6
29778,3.51
29779,34.85
29780,42.89
29781,27.17
29782,24.98
29783,45.32
29784,60.11
29785,53.23
29786,62.23
29787,40.48
29788,41.03
29789,34.83
29790,30.27
29791,36.43
29792,32.1
29793,55.62
29794,51.03
29795,42.26
29796,48.63
29797,48.36
29798,30.13
29799,68.84
29800,64.14
29801,46.33
29802,45.53
29803,55.25
29804,47.51
29805,38.09
29806,51.88
29807,35.87
29808,40.9
29809,33.94
29810,60.09
29811,40.28
29812,37.91
29813,38.11
29814,35.15
29815,41.49
29816,34.82
29817,69.45
29818,52.29
29819,57.54
29820,38.65
29821,47.6
29822,48.34
29823,45.9
29824,58.53
29825,68.07
29826,52.87
29827,70.45
29828,63.94
29829,36.8
29830,80.28
29831,35.28
29832,72.05
29833,42.43
29834,51.08
29835,38.37
29836,47.8
29837,39.32
29838,24.56
29839,33.06
29840,37.86
29841,38.99
29842,52.31
29843,19.87
29844,42.73
29845,21.48
29846,37.88
29847,31.37
29848,59.8
29849,56.26
29850,14.63
29851,40.89
29852,34.55
29853,24.49
29854,53.16
29855,56.91
29856,33.96
29857,24.73
29858,27.26
29859,31.33
29860,51.22
29861,50.81
29862,26.88
29863,48.63
29864,24.9
29865,23.85
29866,38.96
29867,40.29
29868,42.3
29869,37.53
29870,44.37
29871,53.07
29872,34.0
29873,39.95
29874,59.52
29875,45.91
29876,62.62
29877,46.65
29878,50.85
29879,46.38
29880,41.81
29881,41.53
29882,35.0
29883,66.06
29884,46.32
29885,61.16
29886,70.87
29887,49.93
29888,59.6
29889,68.04
29890,57.79
29891,66.22
29892,64.14
29893,68.65
29894,53.8
29895,56.96
29896,45.59
29897,79.95
29898,79.01
29899,80.94
29900,52.56
29901,22.46
29902,37.61
29903,54.55
29904,49.51
29905,37.89
29906,47.93
29907,56.81
29908,45.68
29909,41.95
29910,61.96
29911,73.5
29912,18.97
29913,44.48
29914,53.33
29915,43.15
29916,47.22
29917,43.62
29918,59.56
29919,70.59
29920,46.46
29921,50.87
29922,17.7
29923,39.59
29924,17.75
29925,33.43
29926,34.47
29927,51.15
29928,57.55
29929,39.0
29930,60.95
29931,69.86
29932,68.45
29933,37.2
29934,51.09
29935,43.47
29936,19.54
29937,57.71
29938,55.99
29939,58.36
29940,62.77
29941,21.63
29942,59.85
29943,46.4
29944,61.95
29945,45.55
29946,39.37
29947,38.64
29948,45.21
29949,62.62
29950,50.44
29951,31.66
29952,28.5
29953,50.53
29954,33.24
29955,55.89
29956,16.76
29957,61.3
29958,72.98
29959,65.78
29960,53.69
29961,41.57
29962,45.31
29963,77.27
29964,51.0
29965,46.66
29966,63.6
29967,49.83
29968,42.02
29969,59.39
29970,59.41
29971,51.04
29972,29.28
29973,71.53
29974,48.15
29975,64.29
29976,45.42
29977,58.05
29978,26.92
29979,55.94
29980,48.23
29981,72.01
29982,60.99
29983,17.07
29984,54.91
29985,32.24
29986,32.29
29987,34.7
29988,62.94
29989,56.05
29990,57.25
29991,55.57
29992,44.82
29993,32.36
29994,30.39
29995,45.1
29996,37.2
29997,36.7
29998,54.66
29999,34.91
30000,73.86
30001,78.67
30002,44.28
30003,69.61
30004,58.6
30005,65.94
30006,85.09
30007,51.54
30008,59.42
30009,43.15
30010,55.47
30011,59.77
30012,75.89
30013,68.51
30014,46.92
30015,65.02
30016,58.2
30017,102.18
30018,76.79
30019,61.7
30020,75.3
30021,50.68
30022,42.98
30023,27.09
30024,39.12
30025,26.69
30026,51.51
30027,65.8
30028,54.86
30029,66.71
30030,18.14
30031,66.59
30032,75.12
30033,53.41
30034,34.34
30035,65.52
30036,60.88
30037,63.54
30038,55.28
30039,61.83
30040,39.5
30041,37.59
30042,46.2
30043,55.35
30044,41.62
30045,63.18
30046,68.69
30047,73.12
30048,39.03
30049,39.95
30050,65.5
30051,57.67
30052,68.22
30053,31.89
30054,46.96
30055,38.43
30056,68.7
30057,51.78
30058,57.83
30059,53.3
30060,54.96
30061,67.09
30062,55.82
30063,50.58
30064,54.46
30065,26.18
30066,34.85
30067,23.97
30068,50.96
30069,54.66
30070,41.0
30071,76.18
30072,50.94
30073,49.55
30074,40.23
30075,43.47
30076,69.31
30077,54.15
30078,38.5
30079,61.09
30080,41.55
30081,32.99
30082,47.36
30083,34.13
30084,27.06
30085,53.8
30086,41.56
30087,33.79
30088,52.46
30089,39.19
30090,57.78
30091,40.43
30092,43.88
30093,25.17
30094,40.14
30095,67.72
30096,38.83
30097,56.3
30098,62.09
30099,75.1
30100,73.47
30101,45.87
30102,60.08
30103,54.56
30104,53.14
30105,53.7
30106,62.05
30107,53.65
30108,60.83
30109,76.78
30110,66.21
30111,66.71
30112,84.77
30113,55.75
30114,60.12
30115,71.26
30116,47.27
30117,27.12
30118,79.62
30119,66.76
30120,71.09
30121,32.9
30122,48.31
30123,41.67
30124,73.79
30125,19.54
30126,41.05
30127,60.82
30128,59.03
30129,51.62
30130,41.57
30131,26.58
30132,49.78
30133,32.69
30134,27.69
30135,45.42
30136,50.31
30137,47.81
30138,44.83
30139,64.7
30140,68.28
30141,78.91
30142,72.05
30143,25.02
30144,34.51
30145,73.97
30146,55.44
30147,63.69
30148,49.9
30149,39.35
30150,52.03
30151,58.86
30152,63.04
30153,83.87
30154,72.25
30155,46.18
30156,78.1
30157,44.51
30158,27.03
30159,59.08
30160,62.44
30161,34.93
30162,40.92
30163,38.12
30164,52.91
30165,60.75
30166,59.11
30167,38.61
30168,45.58
30169,61.37
30170,54.38
30171,48.48
30172,39.57
30173,17.19
30174,67.73
30175,57.73
30176,40.01
30177,43.05
30178,58.11
30179,31.04
30180,46.17
30181,27.76
30182,54.79
30183,38.17
30184,52.0
30185,46.2
30186,31.33
30187,54.82
30188,40.94
30189,43.62
30190,23.18
30191,49.77
30192,37.38
30193,47.75
30194,38.32
30195,31.06
30196,48.01
30197,52.85
30198,53.56
30199,35.23
30200,50.64
30201,33.18
30202,44.46
30203,56.73
30204,46.73
30205,21.87
30206,59.76
30207,48.76
30208,25.22
30209,33.6
30210,40.62
30211,52.58
30212,31.19
30213,35.14
30214,41.41
30215,34.28
30216,46.61
30217,37.11
30218,41.87
30219,64.15
30220,36.63
30221,76.64
30222,59.71
30223,44.25
30224,51.87
30225,59.58
30226,60.17
30227,50.69
30228,32.99
30229,54.15
30230,71.55
30231,49.83
30232,27.52
30233,68.05
30234,59.59
30235,69.35
30236,53.74
30237,77.52
30238,71.96
30239,50.31
30240,52.46
30241,70.79
30242,56.94
30243,70.5
30244,45.62
30245,73.26
30246,48.85
30247,34.09
30248,60.72
30249,75.18
30250,63.0
30251,62.48
30252,57.81
30253,63.65
30254,84.52
30255,63.77
30256,76.16
30257,63.29
30258,60.36
30259,51.67
30260,89.08
30261,47.24
30262,33.6
30263,78.57
30264,66.15
30265,52.54
30266,60.66
30267,86.19
30268,70.25
30269,55.28
30270,71.52
30271,80.46
30272,43.01
30273,58.16
30274,52.7
30275,59.05
30276,39.73
30277,89.33
30278,64.21
30279,86.66
30280,62.35
30281,40.91
30282,46.05
30283,52.96
30284,62.52
30285,66.82
30286,41.6
30287,56.92
30288,76.01
30289,50.56
30290,56.05
30291,63.97
30292,64.28
30293,37.38
30294,40.15
30295,41.2
30296,82.27
30297,58.62
30298,64.46
30299,75.7
30300,40.3
30301,64.53
30302,64.53
30303,56.36
30304,48.02
30305,73.55
30306,31.61
30307,44.44
30308,58.27
30309,42.97
30310,71.22
30311,59.22
30312,58.79
30313,59.42
30314,56.5
30315,31.94
30316,53.09
30317,51.27
30318,71.94
30319,55.03
30320,24.87
30321,69.79
30322,69.18
30323,48.73
30324,50.93
30325,37.76
30326,47.85
30327,59.89
30328,58.68
30329,75.71
30330,75.05
30331,48.59
30332,78.0
30333,36.42
30334,30.36
30335,46.7
30336,64.59
30337,65.88
30338,54.18
30339,35.6
30340,40.7
30341,40.55
30342,53.64
30343,63.56
30344,33.53
30345,54.72
30346,69.83
30347,49.07
30348,69.66
30349,70.01
30350,76.17
30351,67.51
30352,65.75
30353,58.6
30354,43.12
30355,48.04
30356,60.72
30357,77.39
30358,62.1
30359,69.43
30360,83.94
30361,42.9
30362,56.62
30363,37.24
30364,71.14
30365,42.16
30366,47.72
30367,61.52
30368,55.69
30369,64.08
30370,60.5
30371,47.07
30372,57.99
30373,71.16
30374,34.69
30375,46.32
30376,53.02
30377,102.51
30378,65.22
30379,76.53
30380,83.11
30381,72.97
30382,60.2
30383,56.93
30384,90.13
30385,55.25
30386,64.12
30387,67.13
30388,57.19
30389,66.43
30390,53.15
30391,61.95
30392,78.87
30393,50.11
30394,42.78
30395,49.94
30396,55.56
30397,46.21
30398,72.41
30399,66.33
30400,51.36
30401,79.19
30402,49.86
30403,44.83
30404,38.75
30405,80.44
30406,103.67
30407,72.73
30408,51.99
30409,87.11
30410,73.14
30411,67.16
30412,59.19
30413,68.68
30414,40.88
30415,53.22
30416,53.86
30417,56.13
30418,76.69
30419,64.57
30420,74.58
30421,41.2
30422,53.3
30423,74.53
30424,68.17
30425,56.57
30426,44.06
30427,82.19
30428,82.78
30429,44.94
30430,67.52
30431,58.94
30432,85.14
30433,56.76
30434,49.36
30435,60.14
30436,85.47
30437,83.11
30438,76.09
30439,84.72
30440,89.88
30441,84.33
30442,61.57
30443,80.29
30444,81.06
30445,60.09
30446,82.68
30447,35.05
30448,51.57
30449,49.85
30450,59.53
30451,64.83
30452,93.03
30453,75.82
30454,73.96
30455,81.19
30456,62.45
30457,53.37
30458,36.86
30459,101.82
30460,69.05
30461,44.43
30462,84.89
30463,68.44
30464,94.06
30465,84.06
30466,62.26
30467,37.76
30468,53.07
30469,71.29
30470,47.56
30471,37.37
30472,61.66
30473,56.98
30474,61.48
30475,54.29
30476,40.09
30477,35.01
30478,49.16
30479,51.27
30480,39.17
30481,39.54
30482,26.1
30483,44.03
30484,71.66
30485,36.82
30486,65.42
30487,64.03
30488,64.05
30489,62.8
30490,76.59
30491,63.61
30492,72.06
30493,85.62
30494,65.27
30495,85.3
30496,81.56
30497,74.37
30498,67.38
30499,65.2
30500,67.7
30501,78.18
30502,84.58
30503,44.65
30504,43.48
30505,53.73
30506,57.12
30507,52.64
30508,73.27
30509,73.97
30510,54.79
30511,95.29
30512,69.52
30513,59.02
30514,69.34
30515,72.34
30516,64.04
30517,81.16
30518,53.66
30519,66.19
30520,76.93
30521,61.98
30522,71.26
30523,69.33
30524,48.16
30525,59.98
30526,73.07
30527,81.62
30528,77.62
30529,63.88
30530,85.34
30531,82.92
30532,73.63
30533,35.55
30534,74.03
30535,63.11
30536,26.01
30537,35.14
30538,50.16
30539,48.92
30540,39.59
30541,54.57
30542,58.73
30543,38.84
30544,90.28
30545,59.58
30546,47.28
30547,57.1
30548,76.8
30549,48.39
30550,55.6
30551,50.28
30552,63.13
30553,52.98
30554,56.66
30555,60.36
30556,51.29
30557,53.62
30558,75.32
30559,53.29
30560,62.67
30561,44.47
30562,65.05
30563,60.35
30564,71.58
30565,51.68
30566,74.79
30567,66.75
30568,55.07
30569,76.41
30570,87.25
30571,70.44
30572,55.31
30573,64.19
30574,62.46
30575,74.06
30576,48.12
30577,87.96
30578,68.8
30579,66.71
30580,35.6
30581,68.78
30582,85.71
30583,51.85
30584,75.31
30585,44.02
30586,67.55
30587,58.65
30588,56.04
30589,33.28
30590,60.85
30591,51.98
30592,54.74
30593,77.84
30594,41.05
30595,92.21
30596,83.38
30597,79.09
30598,83.37
30599,88.94
30600,38.32
30601,65.44
30602,68.8
30603,87.16
30604,63.14
30605,68.05
30606,54.74
30607,47.14
30608,38.94
30609,57.69
30610,84.61
30611,61.61
30612,25.99
30613,58.85
30614,56.65
30615,20.62
30616,46.97
30617,69.41
30618,48.36
30619,47.27
30620,37.89
30621,40.37
30622,34.81
30623,23.21
30624,56.43
30625,44.34
30626,33.41
30627,39.64
30628,35.95
30629,71.18
30630,67.08
30631,76.18
30632,45.32
30633,84.06
30634,46.04
30635,78.1
30636,58.68
30637,76.46
30638,78.04
30639,64.24
30640,75.83
30641,53.29
30642,49.54
30643,69.45
30644,62.67
30645,74.34
30646,58.83
30647,52.55
30648,49.37
30649,104.2
30650,46.78
30651,66.47
30652,90.46
30653,49.27
30654,53.82
30655,53.88
30656,47.68
30657,50.12
30658,57.24
30659,52.57
30660,65.0
30661,37.0
30662,76.79
30663,67.77
30664,58.48
30665,94.76
30666,74.87
30667,72.13
30668,71.49
30669,42.08
30670,87.21
30671,51.28
30672,60.82
30673,68.53
30674,38.37
30675,75.07
30676,64.67
30677,64.04
30678,50.91
30679,43.35
30680,58.57
30681,58.51
30682,97.59
30683,81.33
30684,54.38
30685,66.88
30686,60.19
30687,59.31
30688,88.07
30689,57.71
30690,63.34
30691,92.97
30692,61.42
30693,78.6
30694,42.59
30695,100.09
30696,63.54
30697,58.9
30698,81.78
30699,84.91
30700,50.9
30701,53.83
30702,82.39
30703,69.24
30704,63.49
30705,69.51
30706,86.97
30707,70.12
30708,71.98
30709,57.2
30710,89.86
30711,66.89
30712,46.01
30713,68.82
30714,69.68
30715,54.42
30716,55.66
30717,65.79
30718,64.14
30719,40.11
30720,66.69
30721,45.73
30722,69.65
30723,41.0
30724,51.04
30725,58.65
30726,73.22
30727,41.44
30728,64.29
30729,70.18
30730,57.3
30731,95.86
30732,49.27
30733,66.33
30734,84.98
30735,60.64
30736,73.7
30737,58.46
30738,56.67
30739,82.36
30740,52.46
30741,58.65
30742,53.09
30743,59.26
30744,47.02
30745,41.87
30746,63.85
30747,43.0
30748,87.58
30749,56.54
30750,41.31
30751,68.37
30752,53.79
30753,52.01
30754,52.12
30755,42.09
30756,36.07
30757,43.32
30758,55.37
30759,54.92
30760,76.87
30761,62.68
30762,70.05
30763,67.29
30764,64.6
30765,96.06
30766,54.24
30767,77.66
30768,70.24
30769,54.97
30770,41.64
30771,56.42
30772,47.32
30773,57.86
30774,65.08
30775,51.37
30776,67.27
30777,67.14
30778,86.73
30779,65.0
30780,36.57
30781,57.17
30782,51.58
30783,67.9
30784,72.95
30785,75.17
30786,58.58
30787,84.46
30788,78.79
30789,95.46
30790,56.35
30791,49.42
30792,62.88
30793,63.76
30794,77.96
30795,88.57
30796,70.58
30797,58.26
30798,68.99
30799,36.71
30800,97.66
30801,65.76
30802,61.73
30803,59.28
30804,56.58
30805,73.14
30806,95.17
30807,85.36
30808,65.82
30809,54.43
30810,52.31
30811,73.74
30812,62.82
30813,53.43
30814,62.28
30815,47.86
30816,42.15
30817,56.41
30818,72.41
30819,71.71
30820,52.66
30821,64.75
30822,71.1
30823,81.56
30824,71.93
30825,69.08
30826,33.29
30827,103.66
30828,45.48
30829,57.33
30830,63.9
30831,49.03
30832,70.3
30833,76.26
30834,68.87
30835,76.82
30836,44.32
30837,70.64
30838,77.28
30839,43.94
30840,69.38
30841,67.75
30842,61.67
30843,65.11
30844,63.75
30845,63.51
30846,69.77
30847,75.96
30848,51.61
30849,79.46
30850,65.47
30851,28.49
30852,71.79
30853,46.46
30854,46.19
30855,64.68
30856,60.69
30857,61.32
30858,82.78
30859,74.4
30860,58.65
30861,44.3
30862,59.34
30863,55.76
30864,33.23
30865,81.49
30866,87.65
30867,67.85
30868,71.22
30869,69.38
30870,73.04
30871,77.45
30872,64.06
30873,66.34
30874,67.16
30875,43.55
30876,74.18
30877,55.04
30878,35.54
30879,74.48
30880,48.56
30881,65.35
30882,79.48
30883,66.47
30884,36.98
30885,34.12
30886,47.09
30887,25.76
30888,54.07
30889,43.96
30890,38.62
30891,94.4
30892,39.8
30893,54.29
30894,37.44
30895,67.87
30896,46.09
30897,58.73
30898,73.26
30899,85.81
30900,62.85
30901,56.49
30902,76.16
30903,54.37
30904,53.34
30905,54.69
30906,85.08
30907,68.81
30908,46.85
30909,47.79
30910,44.72
30911,68.13
30912,39.86
30913,49.11
30914,71.18
30915,35.9
30916,60.74
30917,37.3
30918,59.96
30919,34.91
30920,62.5
30921,56.17
30922,58.1
30923,54.48
30924,74.03
30925,57.49
30926,46.47
30927,57.84
30928,81.85
30929,62.68
30930,62.06
30931,68.85
30932,45.19
30933,52.81
30934,64.11
30935,49.73
30936,74.41
30937,79.11
30938,83.91
30939,53.31
30940,64.72
30941,73.43
30942,75.56
30943,57.95
30944,50.97
30945,46.0
30946,33.22
30947,52.39
30948,64.85
30949,61.03
30950,67.24
30951,55.17
30952,73.61
30953,58.91
30954,35.93
30955,84.05
30956,31.77
30957,65.11
30958,54.41
30959,76.85
30960,53.93
30961,70.78
30962,48.85
30963,71.22
30964,77.18
30965,58.62
30966,81.65
30967,55.27
30968,39.24
30969,104.05
30970,45.73
30971,67.85
30972,65.74
30973,76.67
30974,66.64
30975,44.17
30976,57.43
30977,58.67
30978,65.0
30979,51.03
30980,31.93
30981,105.85
30982,65.32
30983,60.86
30984,50.77
30985,70.69
30986,62.07
30987,51.52
30988,62.67
30989,54.18
30990,69.74
30991,58.13
30992,69.75
30993,66.42
30994,68.2
30995,63.19
30996,43.25
30997,50.98
30998,64.72
30999,63.16
31000,74.19
31001,51.39
31002,73.54
31003,58.71
31004,70.62
31005,66.39
31006,29.12
31007,27.57
31008,54.25
31009,68.27
31010,44.02
31011,50.26
31012,48.49
31013,65.49
31014,77.9
31015,71.19
31016,25.88
31017,71.78
31018,51.64
31019,38.86
31020,43.52
31021,53.04
31022,67.65
31023,81.22
31024,41.81
31025,69.69
31026,61.29
31027,49.52
31028,68.49
31029,50.65
31030,50.5
31031,66.31
31032,69.83
31033,62.38
31034,59.45
31035,58.47
31036,65.73
31037,53.86
31038,55.13
31039,100.96
31040,57.57
31041,66.2
31042,44.44
31043,50.8
31044,36.61
31045,37.99
31046,57.77
31047,52.13
31048,59.51
31049,66.36
31050,82.22
31051,46.61
31052,49.03
31053,68.41
31054,48.59
31055,52.25
31056,67.61
31057,55.82
31058,62.26
31059,68.49
31060,54.53
31061,28.49
31062,40.7
31063,42.45
31064,45.51
31065,65.1
31066,51.17
31067,61.81
31068,37.47
31069,48.06
31070,48.74
31071,64.91
31072,38.54
31073,45.08
31074,39.52
31075,28.5
31076,43.67
31077,42.14
31078,78.19
31079,52.5
31080,55.51
31081,43.43
31082,56.84
31083,61.66
31084,57.08
31085,44.46
31086,52.64
31087,54.52
31088,39.66
31089,25.38
31090,56.71
31091,54.91
31092,36.5
31093,54.02
31094,60.53
31095,36.94
31096,42.51
31097,33.01
31098,45.93
31099,63.69
31100,29.87
31101,54.3
31102,29.97
31103,47.57
31104,52.75
31105,34.22
31106,44.31
31107,46.96
31108,41.74
31109,53.1
31110,45.24
31111,23.26
31112,56.68
31113,27.99
31114,46.67
31115,72.54
31116,37.73
31117,47.76
31118,52.05
31119,45.07
31120,65.97
31121,61.93
31122,49.47
31123,52.98
31124,29.3
31125,52.51
31126,40.1
31127,48.77
31128,60.18
31129,82.68
31130,40.16
31131,37.89
31132,40.83
31133,47.47
31134,53.15
31135,34.0
31136,56.2
31137,58.25
31138,70.47
31139,49.4
31140,66.66
31141,74.01
31142,72.52
31143,78.38
31144,97.43
31145,75.92
31146,67.43
31147,47.65
31148,75.58
31149,63.21
31150,57.38
31151,78.07
31152,73.36
31153,72.09
31154,61.51
31155,62.92
31156,53.91
31157,48.19
31158,63.89
31159,69.61
31160,47.71
31161,62.82
31162,76.03
31163,74.37
31164,50.14
31165,38.91
31166,45.04
31167,48.97
31168,50.4
31169,63.68
31170,64.91
31171,64.1
31172,55.75
31173,81.81
31174,44.94
31175,53.24
31176,51.05
31177,70.4
31178,67.82
31179,46.28
31180,57.37
31181,51.17
31182,57.14
31183,60.92
31184,68.62
31185,44.95
31186,28.61
31187,69.02
31188,58.27
31189,33.56
31190,65.62
31191,58.08
31192,71.53
31193,74.39
31194,39.9
31195,42.45
31196,29.85
31197,45.45
31198,54.95
31199,53.89
31200,66.37
31201,50.22
31202,51.97
31203,78.28
31204,47.37
31205,66.41
31206,40.5
31207,48.14
31208,35.96
31209,28.12
31210,61.48
31211,77.78
31212,59.75
31213,64.64
31214,62.5
31215,45.7
31216,37.56
31217,44.9
31218,43.31
31219,27.82
31220,40.57
31221,40.36
31222,34.97
31223,39.47
31224,36.52
31225,44.02
31226,20.43
31227,65.23
31228,61.75
31229,49.47
31230,45.18
31231,60.83
31232,38.49
31233,38.16
31234,63.28
31235,57.58
31236,57.5
31237,43.75
31238,57.79
31239,50.25
31240,41.3
31241,41.65
31242,74.18
31243,47.34
31244,62.04
31245,41.0
31246,57.28
31247,75.93
31248,68.86
31249,45.67
31250,19.64
31251,47.54
31252,34.4
31253,46.69
31254,34.56
31255,36.74
31256,44.63
31257,56.86
31258,48.43
31259,49.2
31260,41.98
31261,62.37
31262,63.21
31263,56.12
31264,43.81
31265,66.85
31266,65.1
31267,46.51
31268,32.91
31269,68.75
31270,58.72
31271,52.83
31272,38.42
31273,43.91
31274,50.13
31275,56.99
31276,38.19
31277,35.12
31278,39.05
31279,24.19
31280,27.85
31281,43.62
31282,55.1
31283,64.54
31284,57.2
31285,64.27
31286,84.3
31287,69.26
31288,37.43
31289,66.24
31290,49.43
31291,96.94
31292,45.69
31293,62.43
31294,56.34
31295,59.39
31296,43.72
31297,41.43
31298,60.28
31299,48.41
31300,44.31
31301,35.88
31302,64.75
31303,61.78
31304,34.3
31305,68.92
31306,53.91
31307,75.41
31308,84.92
31309,59.83
31310,49.77
31311,44.75
31312,68.65
31313,50.12
31314,62.99
31315,55.66
31316,65.27
31317,65.01
31318,69.62
31319,40.45
31320,72.39
31321,61.54
31322,57.56
31323,60.18
31324,52.33
31325,75.32
31326,42.27
31327,57.93
31328,68.22
31329,37.44
31330,42.59
31331,55.21
31332,32.12
31333,42.9
31334,47.62
31335,43.12
31336,42.28
31337,49.2
31338,57.38
31339,39.65
31340,54.24
31341,52.75
31342,34.16
31343,48.36
31344,43.87
31345,25.14
31346,43.62
31347,51.49
31348,51.28
31349,61.39
31350,51.57
31351,45.33
31352,41.05
31353,50.66
31354,32.82
